Program, Package , Core(s) , GPU , DRAM? , Time (sec), Peak Memory Usage (KB), PowerCap (uW)
exe/selectionSort.py 30000 , 408.828125 , 368.659058 , 0.983521 , 0.000000 ,  2.46628E+07, 2364, 30000000 
exe/selectionSort.py 30000 , 407.767761 , 367.581787 , 0.944580 , 0.000000 ,  2.46796E+07, 2364, 30000000 
exe/selectionSort.py 30000 , 406.485535 , 366.318848 , 0.978943 , 0.000000 ,  2.46331E+07, 2364, 30000000 
exe/selectionSort.py 30000 , 399.667114 , 358.286682 , 0.987244 , 0.000000 ,  2.50899E+07, 2364, 30000000 
exe/selectionSort.py 30000 , 382.875854 , 337.591492 , 1.532043 , 0.000000 ,  2.64227E+07, 2296, 30000000 
exe/selectionSort.py 30000 , 380.371521 , 335.911865 , 0.923584 , 0.000000 ,  2.63914E+07, 2364, 30000000 
exe/selectionSort.py 30000 , 379.235718 , 334.836914 , 0.988159 , 0.000000 ,  2.6338E+07, 2364, 30000000 
exe/selectionSort.py 30000 , 378.702271 , 334.249878 , 0.950684 , 0.000000 ,  2.63651E+07, 2364, 30000000 
exe/selectionSort.py 30000 , 376.026245 , 331.406799 , 0.964233 , 0.000000 ,  2.64819E+07, 2364, 30000000 
exe/selectionSort.py 30000 , 373.713989 , 329.442261 , 0.976501 , 0.000000 ,  2.62828E+07, 2364, 30000000 
exe/selectionSort.py 20000 , 417.261230 , 375.659668 , 1.763306 , 0.000000 ,  2.47135E+07, 2324, 30000000 
exe/selectionSort.py 20000 , 411.609253 , 371.235352 , 1.063049 , 0.000000 ,  2.45418E+07, 2392, 30000000 
exe/selectionSort.py 20000 , 410.499451 , 369.945496 , 1.037537 , 0.000000 ,  2.4684E+07, 2392, 30000000 
exe/selectionSort.py 20000 , 409.441833 , 369.256470 , 1.032654 , 0.000000 ,  2.44552E+07, 2392, 30000000 
exe/selectionSort.py 20000 , 402.174133 , 361.936707 , 1.000916 , 0.000000 ,  2.46706E+07, 2392, 30000000 
exe/selectionSort.py 20000 , 401.772583 , 361.793518 , 0.967468 , 0.000000 ,  2.46217E+07, 2392, 30000000 
exe/selectionSort.py 20000 , 401.332397 , 361.035095 , 1.002441 , 0.000000 ,  2.47097E+07, 2392, 30000000 
exe/selectionSort.py 20000 , 376.421143 , 331.885071 , 0.948486 , 0.000000 ,  2.64413E+07, 2392, 30000000 
exe/selectionSort.py 20000 , 376.221680 , 331.557922 , 0.970093 , 0.000000 ,  2.6501E+07, 2392, 30000000 
exe/selectionSort.py 20000 , 372.841309 , 328.351868 , 0.934998 , 0.000000 ,  2.64317E+07, 2392, 30000000 
exe/selectionSort.py 10000 , 430.789001 , 389.281860 , 1.740845 , 0.000000 ,  2.46652E+07, 2308, 30000000 
exe/selectionSort.py 10000 , 425.644287 , 383.647522 , 1.052673 , 0.000000 ,  2.56762E+07, 2376, 30000000 
exe/selectionSort.py 10000 , 414.847534 , 374.304993 , 1.026794 , 0.000000 ,  2.48746E+07, 2376, 30000000 
exe/selectionSort.py 10000 , 410.745117 , 370.334229 , 0.996765 , 0.000000 ,  2.48277E+07, 2376, 30000000 
exe/selectionSort.py 10000 , 409.689392 , 369.312256 , 1.008972 , 0.000000 ,  2.47425E+07, 2376, 30000000 
exe/selectionSort.py 10000 , 400.557251 , 359.286499 , 0.999268 , 0.000000 ,  2.50221E+07, 2376, 30000000 
exe/selectionSort.py 10000 , 375.569519 , 331.300354 , 0.907593 , 0.000000 ,  2.62892E+07, 2376, 30000000 
exe/selectionSort.py 10000 , 373.476379 , 328.715881 , 0.943481 , 0.000000 ,  2.65915E+07, 2376, 30000000 
exe/selectionSort.py 10000 , 373.335327 , 328.427979 , 0.948547 , 0.000000 ,  2.66941E+07, 2376, 30000000 
exe/selectionSort.py 10000 , 372.236389 , 328.065979 , 0.938660 , 0.000000 ,  2.62216E+07, 2376, 30000000 
exe/selectionSort 30000 , 22.205872 , 19.262939 , 0.621460 , 0.000000 ,  1.36179E+06, 2420, 30000000 
exe/selectionSort 30000 , 20.131042 , 17.942505 , 0.078064 , 0.000000 ,  1.29529E+06, 2424, 30000000 
exe/selectionSort 30000 , 20.059082 , 17.843811 , 0.082520 , 0.000000 ,  1.29498E+06, 2424, 30000000 
exe/selectionSort 30000 , 19.913940 , 17.769836 , 0.068176 , 0.000000 ,  1.29985E+06, 2424, 30000000 
exe/selectionSort 30000 , 19.859070 , 17.691284 , 0.062622 , 0.000000 ,  1.29777E+06, 2424, 30000000 
exe/selectionSort 30000 , 19.795898 , 17.655457 , 0.070374 , 0.000000 ,  1.29957E+06, 2424, 30000000 
exe/selectionSort 30000 , 19.775757 , 17.653198 , 0.070068 , 0.000000 ,  1.28634E+06, 2424, 30000000 
exe/selectionSort 30000 , 19.757202 , 17.611633 , 0.078369 , 0.000000 ,  1.29683E+06, 2424, 30000000 
exe/selectionSort 30000 , 19.691711 , 17.565369 , 0.065979 , 0.000000 ,  1.29586E+06, 2424, 30000000 
exe/selectionSort 30000 , 19.504883 , 17.420044 , 0.072937 , 0.000000 ,  1.28858E+06, 2424, 30000000 
exe/selectionSort 20000 , 8.910828 , 7.932739 , 0.047363 , 0.000000 ,  575056, 2400, 30000000 
exe/selectionSort 20000 , 8.759644 , 7.795776 , 0.049133 , 0.000000 ,  570381, 2400, 30000000 
exe/selectionSort 20000 , 8.701172 , 7.746216 , 0.041626 , 0.000000 ,  569864, 2400, 30000000 
exe/selectionSort 20000 , 8.668762 , 7.717957 , 0.041748 , 0.000000 ,  578973, 2400, 30000000 
exe/selectionSort 20000 , 8.667053 , 7.723755 , 0.040100 , 0.000000 ,  569250, 2400, 30000000 
exe/selectionSort 20000 , 8.661316 , 7.689697 , 0.033081 , 0.000000 ,  587907, 2400, 30000000 
exe/selectionSort 20000 , 8.621460 , 7.690918 , 0.036804 , 0.000000 ,  574328, 2400, 30000000 
exe/selectionSort 20000 , 8.579285 , 7.621338 , 0.049805 , 0.000000 ,  574687, 2400, 30000000 
exe/selectionSort 20000 , 8.553223 , 7.610474 , 0.038147 , 0.000000 ,  574700, 2400, 30000000 
exe/selectionSort 20000 , 10.147705 , 8.637085 , 0.421814 , 0.000000 ,  621639, 2332, 30000000 
exe/selectionSort 10000 , 2.574890 , 2.282532 , 0.027893 , 0.000000 ,  153610, 2340, 30000000 
exe/selectionSort 10000 , 2.270203 , 1.978149 , 0.048645 , 0.000000 ,  139741, 2408, 30000000 
exe/selectionSort 10000 , 2.146301 , 1.885925 , 0.036255 , 0.000000 ,  137306, 2408, 30000000 
exe/selectionSort 10000 , 2.103760 , 1.856140 , 0.027405 , 0.000000 ,  135927, 2408, 30000000 
exe/selectionSort 10000 , 2.093689 , 1.859131 , 0.027283 , 0.000000 ,  136761, 2408, 30000000 
exe/selectionSort 10000 , 2.092102 , 1.838440 , 0.025391 , 0.000000 ,  137840, 2408, 30000000 
exe/selectionSort 10000 , 2.089966 , 1.832764 , 0.031738 , 0.000000 ,  138050, 2408, 30000000 
exe/selectionSort 10000 , 2.080017 , 1.832642 , 0.030273 , 0.000000 ,  137255, 2408, 30000000 
exe/selectionSort 10000 , 2.027710 , 1.758240 , 0.029785 , 0.000000 ,  151272, 2408, 30000000 
exe/selectionSort 10000 , 1.941101 , 1.659790 , 0.023193 , 0.000000 ,  159611, 2408, 30000000 
exe/radixSort.py 30000 , 71.101929 , 62.961670 , 1.180847 , 0.000000 ,  4.10452E+06, 2300, 30000000 
exe/radixSort.py 30000 , 66.963379 , 60.736450 , 0.167175 , 0.000000 ,  3.78823E+06, 2368, 30000000 
exe/radixSort.py 30000 , 66.748901 , 60.542358 , 0.184448 , 0.000000 ,  3.76678E+06, 2368, 30000000 
exe/radixSort.py 30000 , 66.601501 , 60.347351 , 0.191467 , 0.000000 ,  3.78775E+06, 2368, 30000000 
exe/radixSort.py 30000 , 63.938843 , 57.643799 , 0.176331 , 0.000000 ,  3.83504E+06, 2368, 30000000 
exe/radixSort.py 30000 , 59.003784 , 52.325745 , 0.155823 , 0.000000 ,  3.96302E+06, 2368, 30000000 
exe/radixSort.py 30000 , 58.948059 , 52.248169 , 0.167542 , 0.000000 ,  3.96193E+06, 2368, 30000000 
exe/radixSort.py 30000 , 58.893005 , 52.198730 , 0.152466 , 0.000000 ,  3.96764E+06, 2368, 30000000 
exe/radixSort.py 30000 , 58.770752 , 52.072937 , 0.170044 , 0.000000 ,  3.96398E+06, 2368, 30000000 
exe/radixSort.py 30000 , 58.758850 , 52.058350 , 0.170410 , 0.000000 ,  3.96578E+06, 2368, 30000000 
exe/radixSort.py 20000 , 72.166321 , 64.260681 , 1.170898 , 0.000000 ,  4.01972E+06, 2356, 30000000 
exe/radixSort.py 20000 , 65.896851 , 59.696899 , 0.172180 , 0.000000 ,  3.7662E+06, 2424, 30000000 
exe/radixSort.py 20000 , 65.822754 , 59.619446 , 0.187256 , 0.000000 ,  3.76685E+06, 2424, 30000000 
exe/radixSort.py 20000 , 63.606323 , 57.431946 , 0.160583 , 0.000000 ,  3.79319E+06, 2424, 30000000 
exe/radixSort.py 20000 , 63.187500 , 56.796448 , 0.178345 , 0.000000 ,  3.90249E+06, 2424, 30000000 
exe/radixSort.py 20000 , 62.345215 , 56.013977 , 0.175659 , 0.000000 ,  3.82412E+06, 2424, 30000000 
exe/radixSort.py 20000 , 61.973083 , 55.665222 , 0.163574 , 0.000000 ,  3.81978E+06, 2424, 30000000 
exe/radixSort.py 20000 , 61.909241 , 55.616272 , 0.174377 , 0.000000 ,  3.80334E+06, 2424, 30000000 
exe/radixSort.py 20000 , 61.340637 , 55.092407 , 0.163513 , 0.000000 ,  3.8197E+06, 2424, 30000000 
exe/radixSort.py 20000 , 58.263306 , 51.605103 , 0.159546 , 0.000000 ,  3.95322E+06, 2424, 30000000 
exe/radixSort.py 10000 , 83.313843 , 74.755493 , 0.941956 , 0.000000 ,  4.39533E+06, 2480, 30000000 
exe/radixSort.py 10000 , 82.335571 , 74.972778 , 0.570923 , 0.000000 ,  4.08786E+06, 2480, 30000000 
exe/radixSort.py 10000 , 76.036377 , 68.132812 , 0.843201 , 0.000000 ,  4.21125E+06, 2480, 30000000 
exe/radixSort.py 10000 , 64.161621 , 57.960022 , 0.174988 , 0.000000 ,  3.79373E+06, 2480, 30000000 
exe/radixSort.py 10000 , 63.956909 , 57.768127 , 0.159729 , 0.000000 ,  3.80546E+06, 2480, 30000000 
exe/radixSort.py 10000 , 63.898743 , 55.719849 , 1.088379 , 0.000000 ,  4.11651E+06, 2412, 30000000 
exe/radixSort.py 10000 , 62.867981 , 56.515259 , 0.166504 , 0.000000 ,  3.85019E+06, 2480, 30000000 
exe/radixSort.py 10000 , 61.970276 , 55.683411 , 0.164734 , 0.000000 ,  3.81044E+06, 2480, 30000000 
exe/radixSort.py 10000 , 58.151489 , 51.532593 , 0.162231 , 0.000000 ,  3.92514E+06, 2480, 30000000 
exe/radixSort.py 10000 , 57.870972 , 51.283997 , 0.165771 , 0.000000 ,  3.90861E+06, 2480, 30000000 
exe/radixSort 30000 , 0.049622 , 0.024109 , 0.006042 , 0.000000 ,  7787, 2408, 30000000 
exe/radixSort 30000 , 0.047913 , 0.024170 , 0.006775 , 0.000000 ,  7683, 2408, 30000000 
exe/radixSort 30000 , 0.041809 , 0.021851 , 0.004700 , 0.000000 ,  7183, 2408, 30000000 
exe/radixSort 30000 , 0.036865 , 0.021301 , 0.002380 , 0.000000 ,  6911, 2408, 30000000 
exe/radixSort 30000 , 0.033691 , 0.016357 , 0.002991 , 0.000000 ,  6459, 2408, 30000000 
exe/radixSort 30000 , 0.031372 , 0.020630 , 0.001404 , 0.000000 ,  6982, 2408, 30000000 
exe/radixSort 30000 , 0.030701 , 0.018494 , 0.000000 , 0.000000 ,  6410, 2408, 30000000 
exe/radixSort 30000 , 0.028809 , 0.015747 , 0.001282 , 0.000000 ,  6904, 2408, 30000000 
exe/radixSort 30000 , 0.028687 , 0.015503 , 0.001221 , 0.000000 ,  6929, 2408, 30000000 
exe/radixSort 30000 , 0.026550 , 0.016296 , 0.000000 , 0.000000 ,  7039, 2340, 30000000 
exe/radixSort 20000 , 0.042114 , 0.022705 , 0.003723 , 0.000000 ,  6970, 2368, 30000000 
exe/radixSort 20000 , 0.041016 , 0.022705 , 0.006653 , 0.000000 ,  7143, 2368, 30000000 
exe/radixSort 20000 , 0.037354 , 0.020386 , 0.005127 , 0.000000 ,  6756, 2368, 30000000 
exe/radixSort 20000 , 0.037354 , 0.020264 , 0.003174 , 0.000000 ,  7131, 2368, 30000000 
exe/radixSort 20000 , 0.034119 , 0.020142 , 0.002380 , 0.000000 ,  7184, 2368, 30000000 
exe/radixSort 20000 , 0.032410 , 0.018433 , 0.002441 , 0.000000 ,  7284, 2368, 30000000 
exe/radixSort 20000 , 0.029236 , 0.016602 , 0.001038 , 0.000000 ,  6904, 2368, 30000000 
exe/radixSort 20000 , 0.028931 , 0.016602 , 0.000000 , 0.000000 ,  6838, 2300, 30000000 
exe/radixSort 20000 , 0.028442 , 0.016418 , 0.001282 , 0.000000 ,  6918, 2368, 30000000 
exe/radixSort 20000 , 0.028259 , 0.016052 , 0.000549 , 0.000000 ,  6695, 2368, 30000000 
exe/radixSort 10000 , 0.048340 , 0.023682 , 0.008606 , 0.000000 ,  7523, 2368, 30000000 
exe/radixSort 10000 , 0.045593 , 0.023132 , 0.006958 , 0.000000 ,  7226, 2368, 30000000 
exe/radixSort 10000 , 0.044800 , 0.023438 , 0.007141 , 0.000000 ,  7348, 2368, 30000000 
exe/radixSort 10000 , 0.040588 , 0.022888 , 0.002869 , 0.000000 ,  6530, 2368, 30000000 
exe/radixSort 10000 , 0.040100 , 0.021118 , 0.005249 , 0.000000 ,  7100, 2368, 30000000 
exe/radixSort 10000 , 0.037598 , 0.021362 , 0.003662 , 0.000000 ,  7516, 2368, 30000000 
exe/radixSort 10000 , 0.035950 , 0.024902 , 0.002625 , 0.000000 ,  6527, 2368, 30000000 
exe/radixSort 10000 , 0.033752 , 0.018616 , 0.003601 , 0.000000 ,  7041, 2368, 30000000 
exe/radixSort 10000 , 0.028625 , 0.018005 , 0.000305 , 0.000000 ,  7097, 2368, 30000000 
exe/radixSort 10000 , 0.024231 , 0.015564 , 0.000000 , 0.000000 ,  6245, 2300, 30000000 
exe/insertionSort.py 30000 , 434.909119 , 391.370422 , 1.781128 , 0.000000 ,  2.59268E+07, 2408, 30000000 
exe/insertionSort.py 30000 , 431.524780 , 389.171631 , 1.144043 , 0.000000 ,  2.57224E+07, 2476, 30000000 
exe/insertionSort.py 30000 , 429.916992 , 387.542053 , 1.112549 , 0.000000 ,  2.57845E+07, 2476, 30000000 
exe/insertionSort.py 30000 , 429.484253 , 386.983032 , 1.096741 , 0.000000 ,  2.58555E+07, 2476, 30000000 
exe/insertionSort.py 30000 , 429.315491 , 386.862366 , 1.109375 , 0.000000 ,  2.58216E+07, 2476, 30000000 
exe/insertionSort.py 30000 , 426.415588 , 384.048157 , 1.078918 , 0.000000 ,  2.57716E+07, 2476, 30000000 
exe/insertionSort.py 30000 , 424.969299 , 382.429504 , 1.066772 , 0.000000 ,  2.61101E+07, 2476, 30000000 
exe/insertionSort.py 30000 , 418.485779 , 375.919373 , 1.043518 , 0.000000 ,  2.61149E+07, 2476, 30000000 
exe/insertionSort.py 30000 , 412.121582 , 368.986267 , 1.023315 , 0.000000 ,  2.61391E+07, 2476, 30000000 
exe/insertionSort.py 30000 , 394.243652 , 347.647583 , 0.989746 , 0.000000 ,  2.77059E+07, 2476, 30000000 
exe/insertionSort.py 20000 , 450.174011 , 404.600891 , 1.120789 , 0.000000 ,  2.80652E+07, 2364, 30000000 
exe/insertionSort.py 20000 , 426.470886 , 383.980774 , 1.095337 , 0.000000 ,  2.58474E+07, 2364, 30000000 
exe/insertionSort.py 20000 , 422.939331 , 378.731018 , 1.055542 , 0.000000 ,  2.68104E+07, 2364, 30000000 
exe/insertionSort.py 20000 , 420.703613 , 376.512573 , 1.044556 , 0.000000 ,  2.67997E+07, 2364, 30000000 
exe/insertionSort.py 20000 , 419.197388 , 376.785339 , 1.041077 , 0.000000 ,  2.61079E+07, 2364, 30000000 
exe/insertionSort.py 20000 , 418.717773 , 375.571777 , 1.735107 , 0.000000 ,  2.59356E+07, 2296, 30000000 
exe/insertionSort.py 20000 , 412.264771 , 370.455505 , 1.004761 , 0.000000 ,  2.57601E+07, 2364, 30000000 
exe/insertionSort.py 20000 , 410.390076 , 367.338135 , 1.058777 , 0.000000 ,  2.60866E+07, 2364, 30000000 
exe/insertionSort.py 20000 , 387.645447 , 341.322937 , 1.017578 , 0.000000 ,  2.75296E+07, 2364, 30000000 
exe/insertionSort.py 20000 , 385.200378 , 338.623962 , 1.044861 , 0.000000 ,  2.76935E+07, 2364, 30000000 
exe/insertionSort.py 10000 , 431.701721 , 386.836426 , 1.092651 , 0.000000 ,  2.71904E+07, 2408, 30000000 
exe/insertionSort.py 10000 , 415.904480 , 373.021729 , 1.055908 , 0.000000 ,  2.59803E+07, 2408, 30000000 
exe/insertionSort.py 10000 , 413.154175 , 369.574341 , 1.440796 , 0.000000 ,  2.60967E+07, 2408, 30000000 
exe/insertionSort.py 10000 , 412.418823 , 369.431885 , 1.020447 , 0.000000 ,  2.6062E+07, 2408, 30000000 
exe/insertionSort.py 10000 , 410.492859 , 361.313232 , 1.083862 , 0.000000 ,  2.9265E+07, 2408, 30000000 
exe/insertionSort.py 10000 , 405.368652 , 358.202454 , 0.998840 , 0.000000 ,  2.8002E+07, 2408, 30000000 
exe/insertionSort.py 10000 , 389.144470 , 342.548096 , 1.055298 , 0.000000 ,  2.76993E+07, 2408, 30000000 
exe/insertionSort.py 10000 , 388.322937 , 340.834961 , 1.716858 , 0.000000 ,  2.76996E+07, 2340, 30000000 
exe/insertionSort.py 10000 , 387.508301 , 341.416382 , 1.000488 , 0.000000 ,  2.74191E+07, 2408, 30000000 
exe/insertionSort.py 10000 , 384.991394 , 338.967651 , 1.008972 , 0.000000 ,  2.73775E+07, 2408, 30000000 
exe/insertionSort 30000 , 3.838196 , 3.295105 , 0.165527 , 0.000000 ,  207969, 2408, 30000000 
exe/insertionSort 30000 , 3.756897 , 3.239624 , 0.159912 , 0.000000 ,  204047, 2408, 30000000 
exe/insertionSort 30000 , 3.646912 , 3.106079 , 0.160828 , 0.000000 ,  215236, 2408, 30000000 
exe/insertionSort 30000 , 3.545471 , 3.092041 , 0.112915 , 0.000000 ,  205644, 2340, 30000000 
exe/insertionSort 30000 , 3.439270 , 3.085815 , 0.039001 , 0.000000 ,  192819, 2408, 30000000 
exe/insertionSort 30000 , 3.285767 , 2.945435 , 0.032288 , 0.000000 ,  188444, 2408, 30000000 
exe/insertionSort 30000 , 3.279175 , 2.932556 , 0.030884 , 0.000000 ,  191655, 2408, 30000000 
exe/insertionSort 30000 , 3.267517 , 2.937805 , 0.024231 , 0.000000 ,  186693, 2408, 30000000 
exe/insertionSort 30000 , 3.210999 , 2.882324 , 0.021301 , 0.000000 ,  190593, 2408, 30000000 
exe/insertionSort 30000 , 3.146484 , 2.827271 , 0.029968 , 0.000000 ,  193458, 2408, 30000000 
exe/insertionSort 20000 , 1.681763 , 1.431763 , 0.084900 , 0.000000 ,  90967, 2376, 30000000 
exe/insertionSort 20000 , 1.650513 , 1.425781 , 0.065125 , 0.000000 ,  89858, 2376, 30000000 
exe/insertionSort 20000 , 1.616089 , 1.405884 , 0.048218 , 0.000000 ,  88081, 2376, 30000000 
exe/insertionSort 20000 , 1.569153 , 1.272217 , 0.088989 , 0.000000 ,  116973, 2376, 30000000 
exe/insertionSort 20000 , 1.507202 , 1.343140 , 0.025085 , 0.000000 ,  87331, 2376, 30000000 
exe/insertionSort 20000 , 1.500793 , 1.224792 , 0.077820 , 0.000000 ,  114128, 2376, 30000000 
exe/insertionSort 20000 , 1.500549 , 1.248962 , 0.064880 , 0.000000 ,  115109, 2372, 30000000 
exe/insertionSort 20000 , 1.472656 , 1.225037 , 0.069458 , 0.000000 ,  102700, 2376, 30000000 
exe/insertionSort 20000 , 1.440735 , 1.282288 , 0.022644 , 0.000000 ,  85150, 2376, 30000000 
exe/insertionSort 20000 , 1.392883 , 1.223022 , 0.023010 , 0.000000 ,  90679, 2376, 30000000 
exe/insertionSort 10000 , 0.508667 , 0.432983 , 0.010254 , 0.000000 ,  32237, 2376, 30000000 
exe/insertionSort 10000 , 0.484741 , 0.381165 , 0.015015 , 0.000000 ,  47477, 2376, 30000000 
exe/insertionSort 10000 , 0.397461 , 0.338806 , 0.010437 , 0.000000 ,  31630, 2308, 30000000 
exe/insertionSort 10000 , 0.280884 , 0.214172 , 0.012085 , 0.000000 ,  31869, 2376, 30000000 
exe/insertionSort 10000 , 0.277771 , 0.218689 , 0.010681 , 0.000000 ,  29310, 2376, 30000000 
exe/insertionSort 10000 , 0.276855 , 0.223083 , 0.010193 , 0.000000 ,  29436, 2376, 30000000 
exe/insertionSort 10000 , 0.276184 , 0.210022 , 0.013428 , 0.000000 ,  32214, 2376, 30000000 
exe/insertionSort 10000 , 0.273499 , 0.187378 , 0.015747 , 0.000000 ,  41732, 2376, 30000000 
exe/insertionSort 10000 , 0.270630 , 0.194153 , 0.015442 , 0.000000 ,  36056, 2376, 30000000 
exe/insertionSort 10000 , 0.263733 , 0.182007 , 0.014404 , 0.000000 ,  39990, 2376, 30000000 
exe/bubbleSort.py 30000 , 979.270996 , 876.122253 , 3.045288 , 0.000000 ,  6.20307E+07, 2356, 30000000 
exe/bubbleSort.py 30000 , 968.194519 , 872.041382 , 2.437500 , 0.000000 ,  5.84297E+07, 2424, 30000000 
exe/bubbleSort.py 30000 , 965.035400 , 869.151367 , 2.435120 , 0.000000 ,  5.83041E+07, 2424, 30000000 
exe/bubbleSort.py 30000 , 958.024170 , 860.110779 , 2.387390 , 0.000000 ,  5.91735E+07, 2424, 30000000 
exe/bubbleSort.py 30000 , 951.020386 , 854.635925 , 2.304810 , 0.000000 ,  5.91329E+07, 2424, 30000000 
exe/bubbleSort.py 30000 , 947.714783 , 852.176086 , 2.283569 , 0.000000 ,  5.85953E+07, 2424, 30000000 
exe/bubbleSort.py 30000 , 930.140198 , 832.847473 , 2.312317 , 0.000000 ,  5.89986E+07, 2424, 30000000 
exe/bubbleSort.py 30000 , 880.002258 , 774.646179 , 2.326477 , 0.000000 ,  6.25556E+07, 2424, 30000000 
exe/bubbleSort.py 30000 , 878.086609 , 773.003174 , 2.282471 , 0.000000 ,  6.24144E+07, 2424, 30000000 
exe/bubbleSort.py 30000 , 874.893982 , 769.897949 , 2.305054 , 0.000000 ,  6.23146E+07, 2424, 30000000 
exe/bubbleSort.py 20000 , 975.844727 , 880.835205 , 2.494507 , 0.000000 ,  5.7714E+07, 2408, 30000000 
exe/bubbleSort.py 20000 , 970.329773 , 872.837585 , 2.482788 , 0.000000 ,  5.93138E+07, 2408, 30000000 
exe/bubbleSort.py 20000 , 956.810791 , 860.993042 , 2.449402 , 0.000000 ,  5.82618E+07, 2408, 30000000 
exe/bubbleSort.py 20000 , 948.536316 , 848.658386 , 2.365601 , 0.000000 ,  6.05621E+07, 2408, 30000000 
exe/bubbleSort.py 20000 , 941.806702 , 842.479370 , 2.343689 , 0.000000 ,  6.0274E+07, 2408, 30000000 
exe/bubbleSort.py 20000 , 940.905701 , 843.388977 , 2.323914 , 0.000000 ,  5.90931E+07, 2408, 30000000 
exe/bubbleSort.py 20000 , 883.834778 , 777.150269 , 2.803955 , 0.000000 ,  6.29932E+07, 2340, 30000000 
exe/bubbleSort.py 20000 , 874.608459 , 769.658936 , 2.310120 , 0.000000 ,  6.24627E+07, 2408, 30000000 
exe/bubbleSort.py 20000 , 868.525269 , 764.463074 , 2.363464 , 0.000000 ,  6.18736E+07, 2408, 30000000 
exe/bubbleSort.py 20000 , 1006.101929 , 910.430359 , 2.557800 , 0.000000 ,  5.80543E+07, 2408, 30000000 
exe/bubbleSort.py 10000 , 988.659790 , 891.601868 , 2.588135 , 0.000000 ,  5.89322E+07, 2424, 30000000 
exe/bubbleSort.py 10000 , 972.594116 , 873.979370 , 2.375427 , 0.000000 ,  6.03041E+07, 2424, 30000000 
exe/bubbleSort.py 10000 , 952.929443 , 853.628418 , 2.321838 , 0.000000 ,  6.0223E+07, 2424, 30000000 
exe/bubbleSort.py 10000 , 938.189209 , 842.627258 , 2.297058 , 0.000000 ,  5.85104E+07, 2424, 30000000 
exe/bubbleSort.py 10000 , 922.732422 , 825.694458 , 2.268616 , 0.000000 ,  5.88244E+07, 2424, 30000000 
exe/bubbleSort.py 10000 , 922.302795 , 825.339539 , 2.285400 , 0.000000 ,  5.8774E+07, 2424, 30000000 
exe/bubbleSort.py 10000 , 870.233765 , 765.621521 , 2.312317 , 0.000000 ,  6.21193E+07, 2424, 30000000 
exe/bubbleSort.py 10000 , 869.740479 , 765.462585 , 2.342468 , 0.000000 ,  6.19476E+07, 2424, 30000000 
exe/bubbleSort.py 10000 , 867.995361 , 763.377502 , 2.277710 , 0.000000 ,  6.21969E+07, 2424, 30000000 
exe/bubbleSort.py 10000 , 1031.687744 , 921.743225 , 9.011047 , 0.000000 ,  6.0843E+07, 2356, 30000000 
exe/bubbleSort 30000 , 20.141235 , 17.413025 , 0.632446 , 0.000000 ,  1.19587E+06, 2328, 30000000 
exe/bubbleSort 30000 , 18.092896 , 16.238586 , 0.060791 , 0.000000 ,  1.11204E+06, 2396, 30000000 
exe/bubbleSort 30000 , 17.864014 , 15.991638 , 0.053589 , 0.000000 ,  1.11791E+06, 2396, 30000000 
exe/bubbleSort 30000 , 17.834351 , 15.957336 , 0.058228 , 0.000000 ,  1.12039E+06, 2396, 30000000 
exe/bubbleSort 30000 , 17.788879 , 15.904297 , 0.060974 , 0.000000 ,  1.1223E+06, 2396, 30000000 
exe/bubbleSort 30000 , 17.692688 , 15.841614 , 0.073853 , 0.000000 ,  1.1151E+06, 2396, 30000000 
exe/bubbleSort 30000 , 17.646729 , 15.837219 , 0.064636 , 0.000000 ,  1.10013E+06, 2396, 30000000 
exe/bubbleSort 30000 , 17.515930 , 15.710693 , 0.061218 , 0.000000 ,  1.11284E+06, 2396, 30000000 
exe/bubbleSort 30000 , 17.469299 , 15.647217 , 0.053589 , 0.000000 ,  1.12343E+06, 2396, 30000000 
exe/bubbleSort 30000 , 17.442871 , 15.651428 , 0.059448 , 0.000000 ,  1.10851E+06, 2396, 30000000 
